ToxPi Score,HClust Group,KMeans Group,Name,Source,Infection Rate: Transmissible Cases!20!0xcc3333ff,Infection Rate: Disease Spread!5!0xe64d4dff,Pop Concentration: Pop Mobility!10!0x57b757ff,Pop Concentration: Residential Density!5!0x5ced5cff,Intervention: Vaccines!15!0x4258c9ff,Intervention: Social Distancing!5!0x6079f7ff,Intervention: Testing!5!0x7d90f3ff,Health & Environment: Hospital Beds!10!0x6b0b9eff,Health & Environment: Hospital Ventilators!10!0x7e24aeff,Health & Environment: Pop Demographics!3!0x933fbfff,Health & Environment: Air Pollution!3!0xa95ad2ff,Health & Environment: Age Distribution!3!0xc177e7ff,Health & Environment: Co-morbidities!3!0xdb95feff,Health & Environment: Health Disparities!3!0xe1a6ffff
0.50094756,7,1,"Iowa, Hardin","42.3835,-93.2365",0.66226822,0.64528508,0.583020699,0.2894,0.665662651,0.5,0.350559743,0.678899083,0,0.310070843,0.371257485,0.638895121,0.376312729,0.076473785
0.464647981,7,9,"Iowa, Harrison","41.6833,-95.8156",0.62843376,0.592819541,0.557955798,0.135,0.698795181,0.675,0.399893205,0.403669725,0,0.171536764,0.353293413,0.601780717,0.390328062,0.077853141
0.456507903,7,9,"Iowa, Henry","40.9877,-91.5444",0.604987896,0.55207748,0.551792527,0.2528,0.75,0.675,0.359316824,0.211009174,0,0.35580861,0.437125749,0.581738694,0.281650702,0.169357535
0.438293426,7,9,"Iowa, Howard","43.3567,-92.317",0.603865838,0.585571748,0.548357632,0.2066,0.699799197,0.5,0.383460192,0.28440367,0,0.152963729,0.317365269,0.624489779,0.260278121,0.161324836
0.405253288,9,5,"Iowa, Humboldt","42.7764,-94.2072",0.425928127,0.408915996,0.57990386,0.0825,0.668674699,0.325,0.400459391,0.302752294,0.24,0.206202961,0.335329341,0.62814365,0.263048182,0.122511627
0.462629562,9,1,"Iowa, Ida","42.387,-95.5136",0.530740159,0.496752895,0.551186532,0.1649,0.701807229,0.5,0.463907858,0.559633028,0.14,0.175440406,0.335329341,0.652764323,0.250285387,0.081195618
0.473913405,7,1,"Iowa, Iowa","41.6863,-92.0643",0.582562891,0.596888411,0.580224906,0.1347,0.663654618,0.675,0.362800486,0.669724771,0,0.179178486,0.413173653,0.581738694,0.26989914,0.0356174
0.434582241,7,9,"Iowa, Jackson","42.1718,-90.5735",0.553524702,0.539225368,0.605129148,0.164,0.696787149,0.325,0.367065972,0.321100917,0.07,0.204834663,0.431137725,0.622649322,0.251975649,0.155124455
0.47116186,9,3,"Iowa, Jasper","41.6858,-93.0557",0.522236407,0.513947657,0.62684706,0.5629,0.72188755,0.75,0.360492008,0.321100917,0,0.336542701,0.383233533,0.595880459,0.361948624,0.131383519
0.501119963,7,2,"Iowa, Jefferson","41.0319,-91.9485",0.49533515,0.551282879,0.597030712,0.689,0.72188755,0.575,0.402406655,0.669724771,0,0.330349712,0.413173653,0.622649322,0.227583419,0.279903076
0.600335393,2,6,"Iowa, Johnson","41.6717,-91.5875",0.658429789,0.661732042,0.72774822,0.8593,0.603413655,0.825,0.312242611,0.862385321,0.4,0.444486858,0.377245509,0.389293389,0.177827969,0.151489611
0.481976215,8,9,"Iowa, Jones","42.1212,-91.1314",0.536343962,0.490756311,0.592102859,0.5033,0.68373494,0.5,0.357539058,0.28440367,0.38,0.360645387,0.419161677,0.611411532,0.291580502,0.114426243
0.395696838,9,9,"Iowa, Keokuk","41.3365,-92.1785",0.443723125,0.466655164,0.556690991,0.0111,0.725903614,0.5,0.364584846,0.211009174,0.0488,0.164644594,0.407185629,0.64065726,0.293798189,0.137036105
0.50040885,7,6,"Iowa, Kossuth","43.2041,-94.2069",0.601658551,0.549120094,0.561182954,0.0968,0.666666667,0.325,0.386515133,0.577981651,0.5,0.270389376,0.317365269,0.666135867,0.274915922,0.080824164
0.471183797,9,3,"Iowa, Lee","40.6418,-91.4818",0.512436086,0.507334382,0.625025237,0.5568,0.724899598,0.575,0.344270648,0.311926606,0.02,0.352055683,0.461077844,0.611411532,0.442422472,0.302905949
0.534515222,7,6,"Iowa, Linn","42.0792,-91.5981",0.596548044,0.610293697,0.756775634,0.3938,0.665662651,0.825,0.352153717,0.587155963,0.22,0.395348752,0.401197605,0.516660551,0.30421399,0.04593526
0.471367963,7,1,"Iowa, Louisa","41.2184,-91.261",0.53837508,0.524178379,0.565975774,0.3438,0.705823293,0.5,0.39183938,0.431926606,0.1169,0.272214309,0.449101796,0.567039084,0.35420024,0.302388797
0.453921944,7,9,"Iowa, Lucas","41.0296,-93.3278",0.602585032,0.620193431,0.565449123,0.248,0.746987952,0.325,0.398881402,0.348623853,0,0.142187062,0.359281437,0.638895121,0.363536332,0.174290226
0.424846059,7,9,"Iowa, Lyon","43.3811,-96.2093",0.656531967,0.611241587,0.559667194,0.0398,0.748995984,0.5,0.408710197,0.027522936,0,0.141415053,0.317365269,0.571298465,0.3722444,0.08046567
0.424760664,7,9,"Iowa, Madison","41.3308,-94.0155",0.651630992,0.652616741,0.497014004,0.0248,0.725903614,0.325,0.361839335,0.23853211,0,0.207147815,0.347305389,0.544979876,0.322616829,0.037333692
0.496645934,9,3,"Iowa, Mahaska","41.3352,-92.6408",0.547149326,0.547158654,0.633666542,0.5989,0.766064257,0.575,0.414621378,0.458715596,0,0.325534023,0.395209581,0.575509717,0.333472086,0.246415085
0.465707633,9,3,"Iowa, Marion","41.3345,-93.0993",0.538842817,0.533779176,0.572388939,0.589,0.700803213,0.675,0.393318265,0.403669725,0,0.202409708,0.383233533,0.564890998,0.296882428,0.074511633
0.476977691,9,2,"Iowa, Marshall","42.0359,-92.9991",0.4768941,0.460574555,0.65004347,0.7415,0.697791165,0.575,0.394925304,0.440366972,0,0.407578633,0.377245509,0.564890998,0.319671241,0.306918908
0.47082752,7,1,"Iowa, Mills","41.033,-95.6192",0.593379718,0.584822124,0.552013225,0.1789,0.708835341,0.675,0.385421325,0.443853211,0.0925,0.277409373,0.365269461,0.564890998,0.255564001,0.062948126
0.381767375,9,5,"Iowa, Mitchell","43.3564,-92.7889",0.330073848,0.327071982,0.574237364,0.0917,0.685742972,0.325,0.421556839,0.229357798,0.29,0.1555413,0.311377246,0.645894234,0.249169889,0.146857402
0.506452084,7,1,"Iowa, Monona","42.0522,-95.9574",0.622867195,0.628861083,0.546990221,0.2003,0.653614458,0.5,0.472338254,0.798165138,0,0.332233136,0.347305389,0.691520438,0.417953564,0.185853249
0.467547407,7,9,"Iowa, Monroe","41.0299,-92.8691",0.618882013,0.588970075,0.592009025,0.2159,0.724899598,0.5,0.373438197,0.376146789,0,0.18393981,0.377245509,0.601780717,0.370304934,0.27689802
0.466141101,7,9,"Iowa, Montgomery","41.0302,-95.1564",0.64320394,0.636615849,0.576060668,0.2916,0.661646586,0.675,0.40450698,0.256880734,0,0.236850767,0.329341317,0.631762045,0.329388861,0.291758465
0.529462786,7,4,"Iowa, Muscatine","41.4837,-91.1122",0.670064606,0.652015456,0.654944431,0.3642,0.68373494,0.575,0.337172203,0.743119266,0,0.410911592,0.491017964,0.531089133,0.297377177,0.158399835
0.452502714,7,9,"Iowa, O'Brien","43.0831,-95.6247",0.63172324,0.577214563,0.587797369,0.5355,0.673694779,0.325,0.586896663,0.19266055,0,0.255478941,0.329341317,0.629957239,0.237644177,0.075161525
0.486232216,7,8,"Iowa, Osceola","43.3782,-95.6242",0.767170092,0.717639241,0.448809465,0.1926,0.712851406,0.5,0.3668988,0.28440367,0.15,0.234714066,0.305389222,0.62814365,0.293670721,0.161158063
0.439084331,9,9,"Iowa, Page","40.7393,-95.1498",0.476031814,0.453311585,0.540025728,0.4333,0.68373494,0.325,0.508949701,0.394495413,0,0.423041532,0.359281437,0.642411107,0.445673095,0.190844437
0.460388192,7,9,"Iowa, Palo Alto","43.0819,-94.6782",0.653343047,0.616674264,0.58089928,0.3327,0.681726908,0.5,0.419375615,0.256880734,0,0.339106294,0.305389222,0.64415674,0.332207205,0.053975589
0.495111112,7,6,"Iowa, Plymouth","42.7376,-96.2137",0.569997838,0.505554123,0.588677034,0.0911,0.672690763,0.325,0.375768274,0.47706422,0.6,0.346197615,0.353293413,0.579673914,0.284746151,0.061511725
0.44411212,7,9,"Iowa, Pocahontas","42.7342,-94.6786",0.67192249,0.632757025,0.547959649,0.077,0.684738956,0.5,0.43378198,0.165137615,0,0.286124391,0.329341317,0.664490426,0.353416749,0.15096386
0.587840459,8,6,"Iowa, Polk","41.6868,-93.5777",0.646411131,0.62057816,0.810449352,0.6157,0.706827309,1,0.340992837,0.633027523,0.31,0.446080596,0.335329341,0.440780889,0.267934846,0.120637645
0.586126582,2,4,"Iowa, Pottawattamie","41.3364,-95.5391",0.694196488,0.664021351,0.702397404,0.6387,0.704819277,0.75,0.362720066,0.770642202,0.16,0.374141852,0.389221557,0.547245487,0.415701524,0.189968306
0.470156407,8,9,"Iowa, Poweshiek","41.6863,-92.5316",0.481854197,0.519470263,0.614846563,0.3623,0.699799197,0.675,0.209718667,0.311926606,0.36,0.321228876,0.395209581,0.613308187,0.266664961,0.130719214
0.3965752,9,9,"Iowa, Ringgold","40.7352,-94.2437",0.493229464,0.490269437,0.520616374,0.142,0.674698795,0.325,0.469740186,0.229357798,0,0.21272681,0.353293413,0.688440322,0.29698791,0.127771202
0.427133198,7,8,"Iowa, Sac","42.3862,-95.1055",0.698222265,0.649069559,0.527755577,0.0236,0.664658635,0.325,0.362078831,0.229357798,0,0.077118137,0.347305389,0.667774075,0.287521376,0.089987454
0.559227545,2,4,"Iowa, Scott","41.6394,-90.6196",0.725370752,0.698383284,0.741546484,0.3591,0.675702811,0.825,0.314133389,0.559633028,0.17,0.454875835,0.437125749,0.519104441,0.329525461,0.12100813
0.470695621,7,8,"Iowa, Shelby","41.685,-95.3102",0.665341172,0.643800347,0.561651665,0.1149,0.656626506,0.325,0.432861945,0.431192661,0.14,0.263912897,0.335329341,0.65951006,0.318892195,0.089717614
0.470449177,9,3,"Iowa, Sioux","43.0822,-96.1768",0.583368307,0.530190572,0.610294217,0.4922,0.753012048,0.575,0.378056558,0.394495413,0,0.245794734,0.347305389,0.509231233,0.190152585,0.09326235
0.54426315,7,10,"Iowa, Story","42.0362,-93.465",0.619491533,0.608700414,0.720651363,0.6823,0.709839357,0.75,0.39966755,0.706422018,0.04,0.325476364,0.377245509,0.40616015,0.174002233,0.222055867
0.453142816,7,9,"Iowa, Tama","42.0799,-92.5327",0.536975569,0.511965306,0.577079686,0.1964,0.656626506,0.5,0.411311945,0.391743119,0.0634,0.534613779,0.389221557,0.603726893,0.368646827,0.20537703
0.386305299,9,5,"Iowa, Taylor","40.7371,-94.6978",0.413769539,0.420813113,0.518017216,0.1417,0.68373494,0.325,0.437541556,0.324587156,0,0.14631441,0.359281437,0.652764323,0.322451905,0.201787241
0.315203993,5,7,"Iowa, Union","41.0277,-94.2423",0,0,0.611633634,0.377,0.718875502,0.575,0.452917426,0.155963303,0,0.291393675,0.353293413,0.613308187,0.466063247,0.288178243
0.421295105,10,2,"Iowa, Van Buren","40.7533,-91.9502",0.222181292,0.286414865,0.536980929,0.2547,0.753012048,0.5,0.413848723,0.834862385,0.03,0.107903469,0.377245509,0.64065726,0.260521187,0.312823531
0.481248443,10,2,"Iowa, Wapello","41.0306,-92.4095",0.382839709,0.372751083,0.599560719,0.7752,0.731927711,0.675,0.380016435,0.577981651,0,0.460125597,0.401197605,0.560557324,0.431798591,0.379278605
0.491473466,7,8,"Iowa, Warren","41.3356,-93.5601",0.697869278,0.674924904,0.65096954,0.284,0.715863454,0.675,0.314288138,0.355504587,0.0388,0.23505366,0.371257485,0.516660551,0.280437224,0.015992005
0.425008191,7,9,"Iowa, Washington","41.3358,-91.7173",0.518864881,0.507362127,0.614270362,0.1907,0.685742972,0.575,0.408221569,0.19266055,0,0.256713356,0.437125749,0.591894413,0.33125506,0.170227854
0.452107076,9,3,"Iowa, Wayne","40.7397,-93.3275",0.517020466,0.552376591,0.539039841,0.5422,0.741967871,0.325,0.372643065,0.348623853,0,0.143793238,0.359281437,0.647623665,0.500379735,0.316603589
0.504755998,8,2,"Iowa, Webster","42.4285,-94.1799",0.433961952,0.39840735,0.62267804,0.6011,0.671686747,0.575,0.404624856,0.816513761,0.14,0.431869675,0.353293413,0.569174859,0.381383611,0.275438608
0.510213887,3,8,"Iowa, Winnebago","43.3775,-93.7341",0.723983253,0.673600538,0.564553982,0.1751,0.684738956,0.5,0.368921931,0.574495413,0.1275,0.300007455,0.305389222,0.622649322,0.315841259,0.128457065
0.401125218,7,9,"Iowa, Winneshiek","43.2909,-91.8442",0.541833002,0.549804731,0.573729267,0.1767,0.646586345,0.325,0.23257872,0.348623853,0,0.140995199,0.341317365,0.607589018,0.206479616,0.014658187
0.54757776,7,10,"Iowa, Woodbury","42.3898,-96.0459",0.61779072,0.561305156,0.678255321,0.7911,0.709839357,0.675,0.37063695,0.550458716,0.13,0.575625071,0.359281437,0.496510141,0.348663844,0.278926299
0.496944782,3,8,"Iowa, Worth","43.3775,-93.2609",0.728582576,0.721209153,0.5579287,0.0166,0.701807229,0.5,0.391734507,0.480091743,0.1097,0.236684688,0.305389222,0.615195238,0.376960813,0.122701896
0.460029232,7,1,"Iowa, Wright","42.7331,-93.7352",0.639392589,0.584432711,0.574710706,0.2633,0.643574297,0.325,0.402291145,0.467889908,0,0.254253213,0.347305389,0.647623665,0.29262472,0.211636878
0.497513482,7,2,"Kansas, Allen","37.8858,-95.3003",0.43711105,0.450893986,0.514698158,0.4152,0.751004016,0.5,0.393424669,0.917431193,0,0.416508859,0.389221557,0.624489779,0.480606868,0.297566319
0.427998508,9,5,"Kansas, Anderson","38.2141,-95.2927",0.455998268,0.458969849,0.477585798,0.2451,0.757028112,0.325,0.413720477,0.440366972,0,0.27432946,0.371257485,0.63712461,0.392943178,0.301340079
0.498900901,7,3,"Kansas, Atchison","39.5319,-95.3087",0.588719733,0.590405834,0.489364584,0.8163,0.771084337,0.5,0.41295414,0.357798165,0,0.4688126,0.401197605,0.551735804,0.426695372,0.311392944
0.411217476,10,5,"Kansas, Barber","37.2289,-98.6846",0.401218325,0.443258602,0.42296903,0.2365,0.673694779,0.325,0.477957693,0.577981651,0,0.363161359,0.28742515,0.645894234,0.327845264,0.231964365
0.416890491,9,5,"Kansas, Barton","38.4789,-98.7564",0.342029386,0.363159363,0.537777217,0.3063,0.758032129,0.575,0.474551492,0.348623853,0,0.373059113,0.293413174,0.583792098,0.401025748,0.355014703
0.535846125,7,10,"Kansas, Bourbon","37.8551,-94.8487",0.639278355,0.642202589,0.511347321,0.7249,0.793172691,0.575,0.390691271,0.55733945,0.0037,0.447450425,0.389221557,0.603726893,0.39665149,0.33415565
0.359010467,9,5,"Kansas, Brown","39.8265,-95.5642",0.281703411,0.271067429,0.475818029,0.1232,0.649598394,0.5,0.406648445,0.256880734,0,0.582351099,0.383233533,0.603726893,0.426205215,0.234961791
0.49215237,10,2,"Kansas, Butler","37.7813,-96.8388",0.454609691,0.44996759,0.54319753,0.6243,0.763052209,0.575,0.397657336,0.541284404,0.21,0.42885978,0.395209581,0.496510141,0.331715966,0.180309906
0.463046699,7,8,"Kansas, Chase","38.3029,-96.5956",0.68039696,0.676449783,0.399163645,0.4094,0.714859438,0.325,0.263803125,0.329174312,0.0262,0.340152186,0.335329341,0.679044233,0.346920539,0.316952031
0.426489931,10,5,"Kansas, Chautauqua","37.1499,-96.2454",0.33988063,0.392192257,0.423473945,0.7313,0.71184739,0.5,0.505335149,0.165137615,0.1062,0.508056367,0.365269461,0.715285734,0.42484307,0.513684378
0.462508851,9,9,"Kansas, Cherokee","37.1693,-94.8463",0.519000346,0.495455114,0.539890447,0.219,0.757028112,0.575,0.445643797,0.330275229,0,0.468445088,0.413173653,0.587865273,0.505601063,0.404349968
0.3507703,9,5,"Kansas, Cheyenne","39.7858,-101.7318",0.374045663,0.347873656,0.381721952,0.0134,0.72188755,0.5,0.753865762,0.04587156,0,0.150869191,0.191616766,0.719577817,0.267613332,0.142379975
0.425010338,9,9,"Kansas, Clark","37.2358,-99.8188",0.526753855,0.500804501,0.437278067,0.2779,0.681726908,0.5,0.376040353,0.412844037,0,0.279969084,0.245508982,0.64415674,0.384659206,0.100741926
0.386395741,9,9,"Kansas, Clay","39.3495,-97.1652",0.453652096,0.465660474,0.482941325,0.0532,0.666666667,0.325,0.369776077,0.376146789,0,0.291223218,0.317365269,0.667774075,0.277214032,0.082246152
0.376600407,9,5,"Kansas, Cloud","39.4803,-97.6493",0.405026073,0.404019946,0.465183032,0.1652,0.722891566,0.325,0.500127964,0.137614679,0,0.296871569,0.305389222,0.631762045,0.403981485,0.267472036
0.365661591,10,5,"Kansas, Coffey","38.2365,-95.7338",0.197238671,0.248183497,0.484710841,0.2627,0.710843373,0.5,0.441765834,0.431192661,0,0.338553503,0.371257485,0.629957239,0.345324086,0.160392145
0.252485133,5,7,"Kansas, Comanche","37.1911,-99.2711",0,0,0.373087176,0.1398,0.680722892,0.25,0.705765789,0.091743119,0,0.271200946,0.251497006,0.712396636,0.294236171,0.107848596
0.490635155,9,3,"Kansas, Cowley","37.2378,-96.8378",0.521636623,0.511770392,0.525509421,0.7202,0.724899598,0.575,0.460512856,0.440366972,0,0.52379841,0.377245509,0.571298465,0.419020118,0.362340465
0.495073476,9,3,"Kansas, Crawford","37.5068,-94.8525",0.514542434,0.494031093,0.53303681,0.9586,0.728915663,0.575,0.37658655,0.422018349,0.03,0.442545995,0.401197605,0.511724164,0.368586622,0.412987021
0.455710491,7,9,"Kansas, Decatur","39.7847,-100.4594",0.613962109,0.622052659,0.42304809,0.0583,0.746987952,0.325,0.521597502,0.467889908,0,0.270116726,0.215568862,0.740326689,0.367223194,0.254383474
0.433503887,9,9,"Kansas, Dickinson","38.866,-97.1553",0.521031997,0.53777337,0.461613593,0.3231,0.692771084,0.675,0.470168932,0.201834862,0,0.351523808,0.347305389,0.597857609,0.365675422,0.295466582
0.436215538,9,5,"Kansas, Doniphan","39.7907,-95.1406",0.380001461,0.364565408,0.491421838,0.4346,0.747991968,0.325,0.474999567,0.516055046,0.0338,0.492484384,0.413173653,0.591894413,0.329162176,0.304302503
0.510739865,8,10,"Kansas, Douglas","38.885,-95.2925",0.543714986,0.594657293,0.651719185,0.6991,0.670682731,0.575,0.35970715,0.513761468,0.18,0.585139484,0.407185629,0.40616015,0.225745249,0.223208499
0.458501913,9,9,"Kansas, Edwards","37.8874,-99.3126",0.580246001,0.59320385,0.457028439,0.2754,0.68875502,0.5,0.488863427,0.403669725,0,0.392947295,0.269461078,0.618940916,0.515386384,0.209806981
0.452494555,9,9,"Kansas, Elk","37.4534,-96.2437",0.491724734,0.548050776,0.383981888,0.1681,0.799196787,0.325,0.522287285,0.385321101,0.0883,0.21977651,0.353293413,0.752243251,0.570934114,0.448348993
0.412468375,10,2,"Kansas, Ellis","38.9146,-99.3175",0.282160604,0.269984598,0.532520905,0.3563,0.692771084,0.675,0.341388961,0.614678899,0.1,0.289881163,0.269461078,0.506721514,0.262276325,0.180557704
0.400328208,9,5,"Kansas, Ellsworth","38.6968,-98.2046",0.413643205,0.33113996,0.438484592,0.7959,0.659638554,0.5,0.466993582,0.119266055,0,0.48985726,0.28742515,0.631762045,0.333481448,0.196708851
0.467766621,7,3,"Kansas, Finney","38.0434,-100.7382",0.490673982,0.443484812,0.489007625,0.7119,0.825301205,0.575,0.385124903,0.321100917,0,0.493857088,0.275449102,0.367990917,0.328195534,0.502850819
0.484454948,10,2,"Kansas, Ford","37.692,-99.8883",0.444622561,0.381263774,0.49803755,0.7972,0.786144578,0.575,0.394494445,0.504587156,0.11,0.472966618,0.275449102,0.378794334,0.284609109,0.553126405
0.453654024,7,9,"Kansas, Franklin","38.5644,-95.2864",0.546470141,0.551847554,0.509537378,0.3394,0.762048193,0.675,0.363770161,0.211009174,0.07,0.369235377,0.383233533,0.535777142,0.328772416,0.199555733
0.528861209,3,8,"Kansas, Geary","38.9987,-96.7577",0.711695766,0.698351286,0.577447575,0.7408,0.781124498,0.575,0.359161083,0.321100917,0,0.648602083,0.347305389,0.272758857,0.452134448,0.306962993
0.363367918,9,5,"Kansas, Gove","38.9159,-100.4829",0.376895344,0.338641236,0.378598725,0.0589,0.659638554,0.5,0.577905553,0.302752294,0,0.069975592,0.233532934,0.726623241,0.317874589,0.223181128
0.379778764,9,9,"Kansas, Graham","39.3499,-99.8833",0.492726278,0.492424121,0.43682636,0.0484,0.572289157,0.5,0.404624856,0.19266055,0,0.450032888,0.22754491,0.728016483,0.405597999,0.194440888
0.369763455,9,5,"Kansas, Grant","37.5623,-101.308",0.432233087,0.409860496,0.394872596,0.1535,0.74497992,0.25,0.520230856,0.119266055,0,0.374020868,0.251497006,0.425441612,0.272635291,0.458952438
0.419432775,9,5,"Kansas, Gray","37.7384,-100.4369",0.417815172,0.442617395,0.462453254,0.2305,0.767068273,0.5,0.468252677,0.426605505,0.015,0.269883696,0.263473054,0.50419478,0.263399062,0.310220085
0.277928404,5,7,"Kansas, Greeley","38.4808,-101.8061",0,0,0.407600011,0.4855,0.652610442,0.5,0.419105997,0.220183486,0,0.202911729,0.215568862,0.622649322,0.317991704,0.208484669
0.369688758,9,5,"Kansas, Greenwood","37.8774,-96.2325",0.417245549,0.444161122,0.413835842,0.1821,0.682730924,0.325,0.471682926,0.100917431,0,0.359599773,0.353293413,0.697605337,0.434872351,0.19487847
0.333528255,5,7,"Kansas, Hamilton","37.9998,-101.7921",0,0,0.44649225,0.0064,0.798192771,0.5,0.537084185,0.568807339,0,0.362619358,0.22754491,0.440780889,0.466354629,0.505872588
0.271253723,5,7,"Kansas, Harper","37.1918,-98.0758",0,0,0.442227623,0.1184,0.706827309,0.325,0.375136045,0.183486239,0,0.316627091,0.329341317,0.651058637,0.427106105,0.333581454
0.482944787,8,1,"Kansas, Harvey","38.0429,-97.4275",0.535125765,0.532777762,0.537933046,0.3279,0.740963855,0.575,0.416972656,0.385321101,0.24,0.399777944,0.371257485,0.595880459,0.29620836,0.197446429
0.370631406,9,5,"Kansas, Haskell","37.562,-100.8711",0.310319843,0.327186628,0.451148349,0.2467,0.767068273,0.325,0.622812087,0.19266055,0,0.285845464,0.263473054,0.486011086,0.261855559,0.470860512
0.412599343,9,5,"Kansas, Hodgeman","38.0878,-99.8983",0.433604318,0.425507038,0.408653077,0.0576,0.690763052,0.5,0.460316396,0.550458716,0,0.329283071,0.251497006,0.669405114,0.3568319,0.199038581
0.3253228,5,7,"Kansas, Jackson","39.4167,-95.7936",0.122419114,0.153753256,0.484928294,0.0987,0.637550201,0.575,0.409324068,0.330275229,0,0.529135989,0.377245509,0.591894413,0.382369225,0.180929157
0.395432279,9,9,"Kansas, Jefferson","39.2348,-95.3829",0.490357994,0.514473902,0.49308565,0.0172,0.68875502,0.325,0.370550557,0.229357798,0.0617,0.321134108,0.401197605,0.583792098,0.349856394,0.153081763
0.390661776,10,5,"Kansas, Jewell","39.7847,-98.2182",0.363743884,0.426190282,0.39489141,0.0535,0.692771084,0.25,0.441765834,0.614678899,0,0.218560355,0.275449102,0.758702542,0.348243309,0.214628006
