ToxPi Score,HClust Group,KMeans Group,Name,FIPS,Source,Infection Rate: Transmissible Cases!25!0xcc3333ff,Infection Rate: Disease Spread!5!0xe64d4dff,Pop Concentration: Pop Mobility!10!0x57b757ff,Pop Concentration: Residential Density!10!0x5ced5cff,Intervention: Social Distancing!10!0x4258c9ff,Intervention: Testing!10!0x6079f7ff,Health & Environment: Pop Demographics!10!0x6b0b9eff,Health & Environment: Air Pollution!10!0x8e26c4ff,Health & Environment: Age Distribution!10!0x9a42c8ff,Health & Environment: Co-morbidities!10!0xb460e0ff,Health & Environment: Health Disparities!10!0xc885ecff,Health & Environment: Hospital Beds!5!0xdeb9f1ff
0.510230025,8,9,"Georgia, Cook",13075,"-83.4295,31.1607",0.361209884,0.006034483,0.580062433,0.5158,0.825,0.745682683,0.579959956,0.461077844,0.523944662,0.42034959,0.65757984,0.324752718
0.466411945,8,10,"Georgia, Coweta",13077,"-84.7613,33.3533",0.421214707,0.011717835,0.628524662,0.1219,1,0.745682683,0.542499315,0.497005988,0.464081714,0.266837623,0.237370607,0.534702056
0.443012213,3,3,"Georgia, Crawford",13079,"-83.9806,32.7139",0.174675306,0.001923077,0.45438798,0.5431,0.5,0.745682683,0.598615509,0.502994012,0.573410039,0.560172233,0.621640401,0
0.561982095,3,8,"Georgia, Crisp",13081,"-83.7681,31.9229",0.358438676,0.006364922,0.579201392,0.9475,0.75,0.745682683,0.604013482,0.479041916,0.571298465,0.542398509,0.696341333,0.420038501
0.552860495,8,8,"Georgia, Dade",13083,"-85.5049,34.8549",0.483073651,0.015926236,0.58855328,0.9118,0.825,0.745682683,0.319419269,0.449101796,0.581738694,0.51676365,0.461030132,0.592038877
0.446245188,8,10,"Georgia, Dawson",13085,"-84.1696,34.4424",0.506589255,0.013442868,0.579523048,0.0907,1,0.745682683,0.260621392,0.419161677,0.609505176,0.348603207,0.251073092,0
0.561241223,8,8,"Georgia, Decatur",13087,"-84.5762,30.8797",0.40620692,0.00752587,0.556686826,0.9806,0.75,0.745682683,0.687065934,0.473053892,0.528722828,0.401392945,0.658667314,0.428725257
0.557856228,8,6,"Georgia, DeKalb",13089,"-84.224,33.7694",0.526497883,0.022761359,0.795374275,0.7208,1,0.745682683,0.657135796,0.431137725,0.412698771,0.245457748,0.414665405,0.445250113
0.529235422,3,8,"Georgia, Dodge",13091,"-83.1695,32.1727",0.300642683,0.00463392,0.515186859,0.9602,0.75,0.745682683,0.599036749,0.48502994,0.556172664,0.464839828,0.596352851,0.37803508
0.489906134,3,8,"Georgia, Dooly",13093,"-83.7975,32.1563",0.242432838,0.002554278,0.523278381,0.8727,0.5,0.745682683,0.596722118,0.491017964,0.587865273,0.482000632,0.717200385,0
0.580651877,8,8,"Georgia, Dougherty",13095,"-84.2172,31.5333",0.390613814,0.008807339,0.662064515,0.9204,1,0.745682683,0.632073772,0.461077844,0.501650799,0.51631264,0.699413486,0.277069028
0.524413094,8,10,"Georgia, Douglas",13097,"-84.7703,33.7029",0.518384373,0.019711579,0.684296076,0.2267,1,0.745682683,0.644208559,0.502994012,0.396131963,0.319020067,0.426128268,0.608370662
0.544007219,8,8,"Georgia, Early",13099,"-84.9026,31.3216",0.402989536,0.005958292,0.489120465,0.8039,0.5,0.745682683,0.670068436,0.467065868,0.591894413,0.590297718,0.704280534,0.454654269
0.44685946,8,9,"Georgia, Echols",13101,"-82.8969,30.711",0.431593978,0.008379888,0.328725516,0.3588,0.5,0.745682683,0.605108709,0.389221557,0.540406913,0.313459057,0.72116393,0
0.47235037,8,10,"Georgia, Effingham",13103,"-81.3428,32.3662",0.460694026,0.016034206,0.504686337,0.1907,1,0.745682683,0.526287405,0.443113772,0.399504763,0.383212549,0.21287768,0.677124544
0.498802456,8,9,"Georgia, Elbert",13105,"-82.8394,34.113",0.284060421,0.002635046,0.601226689,0.5234,0.75,0.745682683,0.5928046,0.45508982,0.613308187,0.414687983,0.606735385,0.441253568
0.543004667,3,8,"Georgia, Emanuel",13107,"-82.3024,32.5922",0.39162504,0.006956522,0.503469952,0.8771,0.675,0.745682683,0.61446807,0.461077844,0.523944662,0.476735466,0.716638663,0.421800279
0.544629659,8,8,"Georgia, Evans",13109,"-81.887,32.1533",0.41557689,0.009271523,0.547906298,0.886,0.75,0.745682683,0.616013955,0.443113772,0.535777142,0.341945722,0.709248711,0.377208927
0.472050792,8,10,"Georgia, Fannin",13111,"-84.317,34.8643",0.505766324,0.017627442,0.550092395,0.1019,0.825,0.745682683,0.250082594,0.383233533,0.743007937,0.34875029,0.437734891,0.483842092
0.457265032,8,10,"Georgia, Fayette",13113,"-84.4909,33.4136",0.441859729,0.01424196,0.63175634,0.0181,1,0.745682683,0.576754376,0.508982036,0.560557324,0.244114887,0.091913635,0.452362624
0.578392287,8,8,"Georgia, Floyd",13115,"-85.2158,34.2627",0.458871387,0.009390145,0.633678932,0.9389,1,0.745682683,0.580470235,0.473053892,0.538099217,0.433952007,0.554125224,0.360135716
0.445643682,10,10,"Georgia, Forsyth",13117,"-84.1232,34.226",0.52018644,0.021686063,0.65241716,0.0159,1,0.745682683,0.413763604,0.491017964,0.4094438,0.170160963,0.093964442,0.533772547
0.53105854,3,8,"Georgia, Franklin",13119,"-83.2316,34.3753",0.342690783,0.003452741,0.554675771,0.688,1,0.745682683,0.48145155,0.449101796,0.607589018,0.421552835,0.604210542,0.455028449
0.551861674,7,6,"Georgia, Fulton",13121,"-84.4632,33.7922",0.509529346,0.019243216,0.817512688,0.8259,1,0.745682683,0.589652322,0.538922156,0.399504763,0.221888946,0.277665755,0.396193292
0.460328,8,9,"Georgia, Gilmer",13123,"-84.458,34.6932",0.457818073,0.011812627,0.523368765,0.2728,0.75,0.745682683,0.277607684,0.413173653,0.677454926,0.371194855,0.572365934,0
0.444322421,3,8,"Georgia, Glascock",13125,"-82.613,33.2288",0.338081127,0.006944444,0.249467338,0.8628,0.5,0.745682683,0.494516172,0.45508982,0.558371442,0.382856289,0.456571477,0
0.54877123,8,6,"Georgia, Glynn",13127,"-81.5381,31.2328",0.488956679,0.015955022,0.637430464,0.694,1,0.745682683,0.595350496,0.353293413,0.595880459,0.393329132,0.409596099,0.409416837
0.555111805,8,8,"Georgia, Gordon",13129,"-84.873,34.5049",0.463456181,0.008855057,0.635308739,0.7545,1,0.745682683,0.434073243,0.479041916,0.488663708,0.38701922,0.580243367,0.542593426
0.531231967,8,9,"Georgia, Grady",13131,"-84.2342,30.8745",0.381194751,0.007899934,0.557182144,0.5234,0.75,0.745682683,0.690384178,0.48502994,0.56273046,0.463504563,0.677833569,0.455430414
0.516157621,10,9,"Georgia, Greene",13133,"-83.1714,33.5769",0.473039385,0.012760242,0.54088074,0.312,0.75,0.745682683,0.631881553,0.48502994,0.741669724,0.38492821,0.451393775,0.439050116
0.510900565,8,10,"Georgia, Gwinnett",13135,"-84.0214,33.9604",0.509875784,0.016093979,0.742717611,0.2337,1,0.745682683,0.650363272,0.491017964,0.329534997,0.259743957,0.355783891,0.589952464
0.527655502,7,8,"Georgia, Habersham",13137,"-83.5309,34.6333",0.41307428,0.006278415,0.574937144,0.7163,1,0.745682683,0.482765223,0.401197605,0.583792098,0.257594956,0.524817934,0.545562457
0.542230334,8,6,"Georgia, Hall",13139,"-83.819,34.3221",0.498280197,0.010906887,0.664796563,0.6527,1,0.745682683,0.5248277,0.449101796,0.491297583,0.325302825,0.463380451,0.41927128
0.522491042,3,8,"Georgia, Hancock",13141,"-82.9977,33.2722",0.405605826,0.006024096,0.467735243,0.921,0.5,0.745682683,0.702456464,0.473053892,0.647623665,0.486932501,0.569626963,0
0.488557422,8,10,"Georgia, Haralson",13143,"-85.2101,33.796",0.430810093,0.012933568,0.530414686,0.2859,1,0.745682683,0.40486779,0.461077844,0.526341402,0.301966393,0.47460036,0.585249191
0.422720996,8,10,"Georgia, Harris",13145,"-84.9054,32.7371",0.395990485,0.008907642,0.523718427,0.0519,0.825,0.745682683,0.552322127,0.497005988,0.567039084,0.329320525,0.197593581,0
0.486195307,8,9,"Georgia, Hart",13147,"-82.9657,34.3463",0.40829542,0.009411765,0.504688647,0.3897,1,0.745682683,0.485783258,0.45508982,0.642411107,0.307733826,0.520907558,0
0.500631928,8,9,"Georgia, Heard",13149,"-85.1289,33.2969",0.455953199,0.017628205,0.444671296,0.567,0.75,0.745682683,0.50307717,0.467065868,0.540406913,0.51942906,0.571869008,0
0.503864032,8,10,"Georgia, Henry",13151,"-84.1481,33.4533",0.527510192,0.02112,0.682410386,0.0474,1,0.745682683,0.616543758,0.520958084,0.396131963,0.366280163,0.30699315,0.573129471
0.513967799,8,10,"Georgia, Houston",13153,"-83.6688,32.458",0.42694118,0.011321136,0.65146902,0.4031,1,0.745682683,0.610416877,0.497005988,0.434720726,0.377772125,0.384476775,0.493879547
0.48058138,8,9,"Georgia, Irwin",13155,"-83.275,31.6021",0.332888121,0.004418262,0.496427508,0.3849,0.5,0.745682683,0.510838344,0.45508982,0.591894413,0.559528012,0.725453026,0.406048023
0.485806862,8,10,"Georgia, Jackson",13157,"-83.5681,34.1379",0.478118503,0.009389113,0.59988556,0.1735,1,0.745682683,0.442108113,0.479041916,0.496510141,0.306034782,0.36261842,0.534426688
0.465971321,8,9,"Georgia, Jasper",13159,"-83.6884,33.3154",0.239650697,0.003007519,0.456899247,0.3493,0.75,0.745682683,0.565734112,0.497005988,0.556172664,0.435187865,0.597483926,0.541089043
0.553814232,8,8,"Georgia, Jeff Davis",13161,"-82.6372,31.8041",0.417760581,0.00777605,0.528940026,0.8344,0.75,0.745682683,0.587835857,0.45508982,0.519104441,0.540527012,0.682611478,0.460394206
0.565507097,8,8,"Georgia, Jefferson",13163,"-82.4161,33.0587",0.469028268,0.010171647,0.518175097,0.9032,0.675,0.745682683,0.589479982,0.479041916,0.567039084,0.509766273,0.675403679,0.456786997
0.505440931,8,9,"Georgia, Jenkins",13165,"-81.9604,32.7925",0.439939825,0.009681881,0.483798523,0.5301,0.5,0.745682683,0.632247937,0.443113772,0.553960836,0.471460656,0.635846109,0.434221223
0.50825391,3,8,"Georgia, Johnson",13167,"-82.6617,32.7021",0.329138027,0.003826531,0.476808551,0.993,0.5,0.745682683,0.606110791,0.467065868,0.573410039,0.498974258,0.667363349,0
0.45920476,8,9,"Georgia, Jones",13169,"-83.5602,33.0251",0.331171368,0.005750799,0.535719272,0.134,1,0.745682683,0.558489184,0.51497006,0.549497408,0.429681636,0.441215437,0
0.509017265,8,9,"Georgia, Lamar",13171,"-84.1426,33.0784",0.505441727,0.020408163,0.521410094,0.3699,0.75,0.745682683,0.583590713,0.491017964,0.544979876,0.477474248,0.604851836,0
0.483835397,3,3,"Georgia, Lanier",13173,"-83.0647,31.0383",0.194901943,0.002040816,0.479588725,0.6995,0.575,0.745682683,0.644566699,0.425149701,0.449690281,0.63373531,0.678869328,0.455768945
0.558618317,8,8,"Georgia, Laurens",13175,"-82.9222,32.4633",0.419620269,0.008702747,0.55018999,0.7622,1,0.745682683,0.597277943,0.491017964,0.553960836,0.534670753,0.538504673,0.311644147
0.472552468,8,9,"Georgia, Lee",13177,"-84.1432,31.7793",0.385653791,0.009469697,0.534686542,0.3101,1,0.745682683,0.537328064,0.491017964,0.425441612,0.544550285,0.349229376,0
0.576013091,8,6,"Georgia, Liberty",13179,"-81.4925,31.8259",0.588293334,0.053528708,0.582724673,0.9195,0.825,0.745682683,0.674225016,0.431137725,0.295630561,0.433882707,0.514998091,0.559768981
0.445138806,8,9,"Georgia, Lincoln",13181,"-82.4502,33.792",0.411760456,0.009881423,0.43740655,0.2904,0.5,0.745682683,0.613207985,0.443113772,0.664490426,0.361406503,0.474185306,0
0.422955809,8,9,"Georgia, Long",13183,"-81.7495,31.7522",0.364895491,0.012307692,0.501317607,0.2461,0.5,0.745682683,0.639447521,0.431137725,0.31296819,0.346016267,0.645885046,0
0.577800254,8,8,"Georgia, Lowndes",13185,"-83.2706,30.8357",0.445032349,0.012747138,0.625718342,0.9398,1,0.745682683,0.618546915,0.443113772,0.412698771,0.482455126,0.617511416,0.436043428
0.503315084,8,10,"Georgia, Lumpkin",13187,"-84.0043,34.5729",0.464994249,0.011982571,0.561290153,0.4358,1,0.745682683,0.366047463,0.395209581,0.551735804,0.361331087,0.451655015,0.508419715
0.536451046,3,8,"Georgia, Macon",13189,"-84.0423,32.3521",0.374227839,0.009933775,0.426476956,0.9201,0.5,0.745682683,0.685874237,0.502994012,0.535777142,0.494893945,0.752133375,0.402338472
0.476001379,8,9,"Georgia, Madison",13191,"-83.2122,34.1292",0.458220267,0.010324484,0.527917649,0.2168,0.825,0.745682683,0.480141437,0.473053892,0.531089133,0.405592658,0.594026876,0
0.51285676,8,8,"Georgia, Marion",13193,"-84.5273,32.3483",0.473484952,0.022900763,0.47110642,0.5938,0.5,0.745682683,0.676093752,0.479041916,0.624489779,0.508837279,0.616494914,0
0.559923824,8,8,"Georgia, McDuffie",13195,"-82.4825,33.4785",0.444138444,0.01097561,0.561418895,0.8854,0.75,0.745682683,0.624607611,0.473053892,0.551735804,0.433544475,0.623581479,0.468378093
0.477388606,8,9,"Georgia, McIntosh",13197,"-81.4016,31.4968",0.462063811,0.020408163,0.503560019,0.2085,0.675,0.745682683,0.641612718,0.383233533,0.694575306,0.401795616,0.548034088,0
0.547697591,8,8,"Georgia, Meriwether",13199,"-84.6886,33.0416",0.479892984,0.016,0.500298179,0.7794,0.5,0.745682683,0.63673872,0.479041916,0.605662958,0.501217038,0.618656418,0.543579042
0.549042925,8,8,"Georgia, Miller",13201,"-84.7315,31.1657",0.517900639,0.013432836,0.479877901,0.8819,0.5,0.745682683,0.585256719,0.45508982,0.642411107,0.492070983,0.588284665,0.38198933
0.57987,8,8,"Georgia, Mitchell",13205,"-84.1938,31.2248",0.446891975,0.012491782,0.526876466,0.9592,0.75,0.745682683,0.67331909,0.48502994,0.528722828,0.448410999,0.727517761,0.560278806
0.518268229,3,8,"Georgia, Monroe",13207,"-83.921,33.0143",0.378175851,0.007019438,0.594921376,0.6762,0.825,0.745682683,0.559033459,0.508982036,0.569174859,0.356387969,0.405751366,0.576539526
0.480232402,3,8,"Georgia, Montgomery",13209,"-82.5353,32.172",0.368679189,0.005625879,0.502749622,0.8532,0.5,0.745682683,0.464478717,0.461077844,0.535777142,0.394204208,0.621223893,0
0.483252963,8,10,"Georgia, Morgan",13211,"-83.4913,33.5923",0.430446228,0.011814346,0.545553171,0.0538,1,0.745682683,0.605259194,0.497005988,0.597857609,0.377894655,0.313407295,0.444357409
0.512879448,7,2,"Georgia, Murray",13213,"-84.7499,34.789",0.556173802,0.021328163,0.557634021,0.305,0.75,0.745682683,0.327416483,0.449101796,0.488663708,0.473677638,0.633504389,0.558427599
0.591940296,8,6,"Georgia, Muscogee",13215,"-84.8714,32.5093",0.494507214,0.017956789,0.73192448,0.8596,1,0.745682683,0.651484615,0.532934132,0.446744085,0.480820648,0.536351284,0.336930685
0.542821019,8,10,"Georgia, Newton",13217,"-83.8455,33.5551",0.50192695,0.020533043,0.619924804,0.2792,1,0.745682683,0.640235394,0.508982036,0.437763125,0.458855978,0.542181664,0.574706327
0.408253514,8,10,"Georgia, Oconee",13219,"-83.4368,33.8375",0.469812322,0.0136077,0.585076385,0.0096,1,0.745682683,0.384729012,0.48502994,0.499089333,0.150320574,0.062306348,0
0.44450178,8,9,"Georgia, Oglethorpe",13221,"-83.0828,33.8786",0.478884329,0.014370245,0.477346625,0.2012,0.5,0.745682683,0.529436953,0.473053892,0.581738694,0.35483181,0.488585643,0
0.464657184,8,10,"Georgia, Paulding",13223,"-84.8685,33.9197",0.48120033,0.017850397,0.627377062,0.0194,1,0.745682683,0.55478489,0.461077844,0.364319047,0.325779143,0.252554062,0.490628086
0.589352298,3,8,"Georgia, Peach",13225,"-83.8294,32.5693",0.403109414,0.008791209,0.615675137,0.9513,1,0.745682683,0.645637725,0.508982036,0.514200531,0.475937959,0.609550657,0.575535725
0.489840479,10,10,"Georgia, Pickens",13227,"-84.4641,34.4659",0.487768214,0.015643803,0.565275812,0.319,1,0.745682683,0.297438598,0.431137725,0.633558154,0.325546451,0.325766879,0.504714492
0.47806022,8,9,"Georgia, Pierce",13229,"-82.216,31.3593",0.468421767,0.01618123,0.542002213,0.156,0.75,0.745682683,0.541574428,0.425149701,0.549497408,0.488626449,0.598074836,0
0.460898652,8,10,"Georgia, Pike",13231,"-84.3879,33.0931",0.503328349,0.024714829,0.513760674,0.0726,1,0.745682683,0.452540441,0.48502994,0.519104441,0.275977775,0.425858912,0
0.540977207,8,9,"Georgia, Polk",13233,"-85.1868,34.0027",0.412495456,0.006915984,0.596381373,0.4511,1,0.745682683,0.569376245,0.473053892,0.514200531,0.470815773,0.591873002,0.630069919
0.537641202,3,8,"Georgia, Pulaski",13235,"-83.4755,32.2333",0.347220253,0.006589786,0.534784453,0.8701,0.675,0.745682683,0.601023653,0.479041916,0.597857609,0.548224074,0.606880115,0.381150003
0.509505773,10,9,"Georgia, Putnam",13237,"-83.3755,33.3206",0.470980706,0.013045944,0.534418624,0.2719,0.75,0.745682683,0.594818382,0.497005988,0.671029046,0.438583044,0.407487764,0.547843785
0.436909395,3,3,"Georgia, Quitman",13239,"-85.0177,31.8673",0,0,0.472791109,0.6065,0.5,0.745682683,0.682665831,0.473053892,0.726623241,0.452048653,0.802002022,0
0.50784452,7,2,"Georgia, Rabun",13241,"-83.403,34.8839",0.535165514,0.020611702,0.546739759,0.462,0.75,0.745682683,0.32213412,0.347305389,0.729404536,0.397376783,0.483881493,0.430624209
0.513077821,3,8,"Georgia, Randolph",13243,"-84.7573,31.7662",0.322865956,0.004301075,0.483375819,0.8873,0.5,0.745682683,0.539061147,0.461077844,0.64065726,0.472239311,0.67243314,0.404660258
0.600893707,8,8,"Georgia, Richmond",13245,"-82.0703,33.3578",0.511944783,0.015474974,0.717066833,0.9261,1,0.745682683,0.654749997,0.497005988,0.464081714,0.45212158,0.630556377,0.272413447
0.534853649,8,10,"Georgia, Rockdale",13247,"-84.022,33.6515",0.49340158,0.019641043,0.682918609,0.1627,1,0.745682683,0.676657223,0.51497006,0.469686207,0.45967979,0.473668153,0.512766823
0.420439511,3,9,"Georgia, Schley",13249,"-84.3126,32.2654",0.273531523,0.004807692,0.461187049,0.4569,0.5,0.745682683,0.431330891,0.48502994,0.549497408,0.29145918,0.648174082,0
0.520175315,8,8,"Georgia, Screven",13251,"-81.6078,32.7498",0.400684033,0.00990099,0.475256463,0.8959,0.5,0.745682683,0.631218518,0.443113772,0.573410039,0.39227654,0.592368596,0.492608494
0.52281024,8,8,"Georgia, Seminole",13253,"-84.8682,30.9346",0.44494397,0.009446694,0.527061473,0.7791,0.575,0.745682683,0.571627558,0.443113772,0.656152454,0.373285501,0.591525044,0.310992492
0.593962717,8,8,"Georgia, Spalding",13255,"-84.2801,33.2631",0.507958657,0.024175271,0.647112523,0.724,1,0.745682683,0.619133956,0.497005988,0.560557324,0.502520599,0.61872303,0.455627174
0.541057528,3,8,"Georgia, Stephens",13257,"-83.2941,34.5515",0.365282092,0.003732609,0.586348612,0.7781,1,0.745682683,0.512997397,0.407185629,0.601780717,0.42508699,0.589116227,0.403698627
0.514180481,8,8,"Georgia, Stewart",13259,"-84.8321,32.08",0.414213438,0.00511509,0.44822646,0.7759,0.5,0.745682683,0.708965971,0.479041916,0.514200531,0.496772672,0.720374636,0
0.5418071,3,8,"Georgia, Sumter",13261,"-84.1982,32.0365",0.258826014,0.002793296,0.565631881,0.979,0.75,0.745682683,0.669668658,0.502994012,0.533440509,0.506358093,0.646897793,0.448906868
0.482597111,3,8,"Georgia, Talbot",13263,"-84.5335,32.6964",0.25266984,0.002638522,0.440243963,0.7453,0.5,0.745682683,0.691775261,0.479041916,0.664490426,0.487801754,0.645134024,0
0.379616165,2,3,"Georgia, Taliaferro",13265,"-82.8814,33.5654",0,0,0.41359562,0.6934,0,0.745682683,0.570375298,0.449101796,0.697605337,0.52359691,0.651844412,0
0.543302738,3,8,"Georgia, Tattnall",13267,"-82.0554,32.0479",0.315948016,0.003816794,0.521564282,0.9608,0.75,0.745682683,0.633273299,0.45508982,0.472457163,0.586986334,0.5903494,0.566605619
0.524714157,8,8,"Georgia, Taylor",13269,"-84.2508,32.5579",0.431032025,0.011811024,0.485996477,0.9,0.5,0.745682683,0.582954215,0.491017964,0.593892765,0.448671401,0.727225879,0
0.481452172,3,8,"Georgia, Telfair",13271,"-82.9349,31.9283",0.331329769,0.007012623,0.522981129,0.8672,0.5,0.745682683,0.590192956,0.467065868,0.556172664,0.393955356,0.543070755,0
0.521247198,3,8,"Georgia, Terrell",13273,"-84.4407,31.7753",0.342993995,0.005366726,0.562001189,0.9433,0.5,0.745682683,0.685943189,0.473053892,0.58583425,0.444032218,0.715574201,0
0.560360783,8,8,"Georgia, Thomas",13275,"-83.9185,30.8639",0.398342143,0.007104291,0.575988977,0.8093,1,0.745682683,0.64325325,0.491017964,0.56273046,0.406073346,0.598614031,0.344883136
0.537959033,3,8,"Georgia, Tift",13277,"-83.5236,31.4574",0.261792987,0.002056404,0.625456061,0.9561,1,0.745682683,0.601853099,0.473053892,0.493912975,0.410374783,0.590109233,0.344869038
0.604182498,8,8,"Georgia, Toombs",13279,"-82.3296,32.1206",0.469523594,0.009681881,0.563957765,0.9223,1,0.745682683,0.643108421,0.461077844,0.540406913,0.565236767,0.695867781,0.471986243
0.465679658,10,9,"Georgia, Towns",13281,"-83.7411,34.9137",0.419417786,0.007497657,0.558046913,0.3639,0.75,0.745682683,0.283168896,0.341317365,0.816701718,0.247956935,0.425624559,0.472606715
0.475690425,3,8,"Georgia, Treutlen",13283,"-82.569,32.4042",0.243177145,0.001605136,0.500557344,0.9401,0.5,0.745682683,0.57206711,0.45508982,0.603726893,0.35539447,0.664766565,0
0.563273241,8,8,"Georgia, Troup",13285,"-85.0281,33.0335",0.434793101,0.009229192,0.607742163,0.7838,1,0.745682683,0.605267922,0.491017964,0.491297583,0.436591493,0.590172091,0.395492533
0.48993087,3,8,"Georgia, Turner",13287,"-83.6207,31.7161",0.225828524,0.001677852,0.541285067,0.9666,0.5,0.745682683,0.638849966,0.461077844,0.579673914,0.504061466,0.621494702,0
0.450953119,3,9,"Georgia, Twiggs",13289,"-83.4308,32.6744",0.221866311,0.001972387,0.459790802,0.2757,0.675,0.745682683,0.609171446,0.491017964,0.64065726,0.568228125,0.616013732,0
0.476823319,10,10,"Georgia, Union",13291,"-83.9897,34.83",0.431589163,0.008964143,0.540794456,0.3005,1,0.745682683,0.263551307,0.359281437,0.795270264,0.301770171,0.326415318,0.487141752
